column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50
1,1,68,1,38,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.287157037559783,-12.600681086413868,39.11105101843003,30.526987223302484,12.004878855230032,0.6875751730910846,4.707655646484306
1,2,32,1,25,1,2,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.884876417848883,-0.528979227916281,40.33879683433415,50.93649628712281,14.547790477936104,1.1264691277563812,-0.4290539243592999
1,1,62,1,38,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.116432911939533,1.6030155851767773,66.03222399045133,27.69219566608117,15.208960115240423,1.9903748430450676,-2.4677448463405716
1,2,91,2,21,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.649948410234451,38.041334131682895,33.32586005257162,41.45048307315559,9.340164303002826,1.540355641051889,5.508482652519002
1,1,31,2,24,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.2355038372824305,37.858823678928054,55.839659646855424,46.72268700577212,21.45845750366155,0.47975797522037344,-0.3694646463986313
1,1,73,2,12,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.278867380868246,9.522624943206052,29.44616746796306,41.35608024527663,14.202776340096225,1.4554876583981562,-0.12436905416930522
0,1,63,2,30,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.792036568521933,35.88166469946232,9.103926165181708,19.66592828565412,7.781493794918675,0.8942104032261027,1.5132815082054716
0,1,77,2,6,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.25803697091098765,15.275849211276118,20.035629341589974,25.270876760687017,12.459568133257163,0.654618408903296,-1.2660334079442253
0,2,95,1,30,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1.9162935044896336,15.90068119917376,46.646591389254844,29.491409113149153,16.146415514456073,0.6489556266391858,9.536049285695796
0,1,80,2,48,2,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5.742404316849139,34.54834123312939,56.201827409045926,40.96010984411194,-1.1010557542623607,1.311777396096701,-0.33586242597121085
0,1,88,2,42,2,2,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.1042253150618113,21.716027879066413,70.82467356351464,37.22542903344167,2.30310361852903,1.6870467944535206,9.209020099454058
0,1,96,2,0,2,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.522392805768841,3.63701244788135,58.676336651891354,28.040814516798772,1.6135948836444314,-0.08335482782377013,6.3319079170871735
1,1,67,1,22,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.076390851830096,29.998880629606848,57.732758862669215,22.762513361342105,9.169426654545859,0.6752191273685326,2.8968363147893013
1,2,54,2,27,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.673687667726773,20.68844734073671,56.45591138626808,31.768054701230334,10.630108742559665,1.4364838944551774,3.13055708700219
0,2,88,2,34,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7182561205708926,32.48635290943678,66.57954576473925,14.891930052617456,15.613256034548709,0.10709294605687314,-1.4349980686266095
0,1,82,2,27,2,2,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.069994586072834,-2.7918381793519806,171.57518449967955,39.603288355051724,8.508421796633618,1.4250795263016212,2.6346661110580833
1,1,37,1,16,2,2,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3.172776751323468,11.679839077855933,67.95084810043895,28.40959963472957,1.3977802747961787,1.9780392495036017,-1.1268360361133576
0,2,68,1,34,1,2,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6.098308219664778,6.899975321190784,53.12047452952801,29.49705823285292,0.6161665086843016,0.17564771651802258,0.008084416528659766
0,2,91,2,37,2,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6101785762604321,35.9052213785697,76.19247360937281,20.367753342276913,9.872427564699294,0.006346808471445642,0.9070405240032526
0,2,77,1,28,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.934652524858919,15.763247045415575,67.7255810564212,29.958511183514343,10.586327204528374,1.0758167801263776,15.242159802258094
1,1,94,1,14,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.690998992715734,7.728946935692393,56.059368477087354,25.666249570206954,6.595320868910837,-0.0450911584704502,1.1600654360118243
1,1,82,2,43,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6025428883063237,10.096587160936297,60.058036730585556,25.632401442287154,13.101034983033133,0.7196077236515949,0.9966109638948444
0,1,77,2,38,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0627041469221703,40.6747780409184,63.57110024785442,22.036962439229818,0.2910879721001587,-0.08550362195234196,-2.410302676690905
0,1,56,2,25,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8277160890377744,0.25250396716686296,67.00606477579714,43.2085316212102,11.018411548157466,-0.06706408108833373,-0.5443270790034545
0,1,68,2,32,2,2,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.47488472757437,8.831673273930281,59.527670696058195,26.906157289856036,4.549689998127489,0.14811430609677623,-0.1699338952586853
0,1,90,1,36,2,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,5.252205364216721,34.67503738570535,66.97517003274683,21.00159207610445,3.603793952966445,0.31144753414592097,3.972979465369761
0,1,39,2,39,2,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.494101174027474,15.906711178010763,3.8166072002721556,16.10254490416284,21.567758111511793,1.733039248519142,4.087102648266099
1,1,75,1,44,2,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.730751238614418,-10.801531825258426,63.42018228250649,26.00457131257932,19.533694860106948,1.26146121008611,-1.7140897041571357
1,1,-21,2,45,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.9406513739023334,17.670015027939257,52.09887599486514,32.6051278798886,10.414908502774086,0.5474224082660066,-1.4411378029499442
0,2,68,2,40,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.504975906009212,17.01466324013336,64.30401072249204,32.97223120310324,18.927699013327985,0.45434689154230423,4.150771468977305
0,2,93,1,21,2,2,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.3151050348878903,12.763827822349603,53.13529160308736,32.06906007487678,-0.4310735949928173,0.7500750192636614,-2.421931655787305
0,1,31,2,10,2,2,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.12427296673453,3.8227283206143063,51.19490265230814,30.971696661852135,0.3351274523645289,0.7251534884988451,0.9144620184176855
1,1,73,1,14,2,2,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79425024651272,25.04753560398571,66.73492073363387,29.558056562079642,17.435435705427473,5.588484796435931,2.997488115207039
0,2,85,1,16,2,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.266459171081491,15.693282020046812,44.042069788074436,43.70673158906874,17.176140326441626,1.1664371848491062,0.01559412126847004
0,1,47,2,8,2,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.731951997653992,35.931059357782125,59.76696657893782,38.91255835948274,5.405672011776402,1.0277654179168376,4.641959570251332
1,2,86,1,9,2,2,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.599645301107856,-4.84774325628576,13.022116235652966,18.547316226510162,8.965484742105488,0.8907000442664621,2.0219769027912657
1,2,71,2,23,2,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.05894872858805,8.763165960662542,60.47408555060689,39.52740683945237,22.372508344306183,0.1461561610976188,-1.3367859736187162
1,2,93,1,27,2,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.142881921874089,-6.654630893616758,41.23207612140466,38.14383150818223,14.714621475194418,-0.12283323132045232,8.183958215142876
0,2,50,1,42,2,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.621403406624234,36.764259755133835,56.46636708769623,37.4585128728193,5.79054314038245,0.9475560152851632,-0.7662893902037808
1,1,33,1,19,2,2,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5895287138512761,1.098492533808031,76.75693659040894,33.27191043104363,4.611755782442382,1.901958555889986,-0.7935197698092482
1,2,75,1,45,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.29300069870256,-10.703719472166622,72.41653961634239,26.47021069346257,3.30391653343287,4.352503286269324,7.051016334882927
0,1,94,1,40,1,2,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4181272668084217,21.061446835589795,46.66896624256049,28.93371765534006,9.458135336265837,0.5202926519415577,-0.3607318241862689
0,1,57,1,41,2,2,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.286885037078031,15.165405286613932,53.04334344604361,20.507608587784958,-1.1759287159723737,0.41636537253027295,3.3814899122207045
1,1,80,2,0,2,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.705591506792127,11.989624165680777,47.79229776682591,32.852904067440065,1.7863248536032383,-0.17495743552069187,-1.0729336137664047
1,1,94,1,44,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.166401083304491,32.70776468446324,61.7117792071644,35.59615033873982,13.61130527658009,-0.17956338196366806,-2.271808523487487
1,1,84,1,46,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.299097542206431,8.859768064715563,32.48054970086073,33.83467685196437,6.617411154871077,0.4681249944723901,2.334378451668884
0,1,87,2,23,2,2,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0283308891502383,6.83595714253655,42.335246080048954,26.36824456776119,3.5769888749613235,1.0141222925183913,-1.9700641081246477
0,1,30,1,14,2,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.1384224443261422,1.2239331067031785,26.966208275874656,20.749512074097588,15.224302454862897,2.0225432689824223,3.9570792118738694
1,2,68,1,9,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.718202224565467,33.20822457279178,25.175901240038144,29.609424414640014,3.5106561607209623,0.8108917963828166,0.5370413286175504
1,1,74,1,18,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.268704079950908,20.44691662541937,52.362592663757795,35.32042934268604,12.78569010741812,0.3448838628934044,2.0990158093354587
1,1,70,2,22,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.9075015402967694,33.731410463438024,70.73129673108173,30.54122199057074,-0.9518578910548223,0.3697933724323265,4.566793570036907
0,2,69,2,21,2,2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.127316133868339,4.708651238924951,50.24193849475845,28.859938904329017,1.6038560091849945,0.6774589661833961,1.2904964755625885
0,2,49,2,18,2,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.858893976007904,50.03361452477173,8.196159443143152,16.093590429809566,8.804199146899112,0.9246238364072608,-1.4686052170051678
0,2,86,2,28,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7313243479684,34.02373651667357,20.324529674378418,27.25337925331775,12.016406268574782,0.11173619822465936,-1.5322354148993265
1,1,77,2,18,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5.094168024783533,-1.1066044145157683,-4.481455333415948,37.905511423094,14.434313291544754,0.9699351200724752,5.716406554999597
1,2,89,2,32,2,2,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.999157174611739,29.211382277693037,52.37478422027338,24.70511056399988,11.757212266202586,-0.0875074100435661,-0.013850386783480495
0,1,27,2,0,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.1747241140660853,18.564990325508568,49.85195937818713,39.735933825228656,6.835346445510061,1.1582972823472968,0.7825203154454439
1,1,55,1,28,2,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.515405863289233,39.529026640473234,69.96730025056279,28.86903225421309,14.931557474160401,1.6556445570198837,2.84865902903133
0,1,67,2,30,2,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.3196467777516783,40.42361463257273,76.81832906123915,32.08203709707745,15.63975928117589,0.797156069978655,9.13641659953243
1,1,71,1,21,2,2,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.01368078191303,-7.321164918547762,25.078485791501357,24.11891774486331,18.853450389373638,1.0655448572646105,0.7113762240530077
1,1,84,1,23,2,2,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1.0403126668314606,-10.908415246225577,39.775480705803616,30.552812851254302,21.11151782006964,0.7224866448822012,-0.9026359423010826
1,1,95,2,44,2,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2525225433462306,20.850958234795154,49.10623719179401,40.6597111332253,-6.515477428023576,-0.13595917567451665,-0.016055152122802063
0,1,39,2,23,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.339592146835551,15.249998987797586,34.619577055563276,37.78711038908384,-1.4283029361491488,1.4715440626173735,4.897243546906238
1,1,80,2,47,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.627885310935936,1.6805784998784716,65.47267588458764,31.772702593706757,10.333447825134217,0.837928392077658,-1.177339157765041
1,2,-42,1,25,2,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787542202596974,-11.728425346811687,47.47572155749528,42.24219182192044,12.82511134407335,0.7467133290586331,7.077150738155213
1,2,91,2,24,2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.11458593145435,5.2361380891477864,49.569498951856204,42.221556243830726,5.14394245040553,-0.11607215041400898,7.110158647675343
1,1,57,1,38,2,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3677275483827,28.1431986252125,72.70374394046652,29.71627204711498,10.229087936962472,0.17408643297193177,-2.245740647555569
1,2,28,1,19,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3969251977512496,25.06156994956843,46.080624386865836,36.58155881739773,3.1346817604607353,1.8437361355659716,11.545390214467078
1,1,76,2,39,2,2,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.077371232300278,20.099266144678516,7.248721622240772,31.8112022675571,1.5474460269816,0.6350376632804263,-3.0525956134277603
1,1,85,1,37,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3849680732740919,12.706735387262883,70.08211300967642,20.9218215146552,1.5515009754128437,0.712367331607944,1.6233263120383157
0,1,85,1,37,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.789132551679545,23.968318901095973,64.40132583049059,24.264298228715557,7.1179043486863876,0.4234409507092428,10.622117973112607
1,1,51,1,47,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5239960792797698,13.580876743844549,66.60718324381915,23.13182768360415,7.297704367593297,1.343556890243054,0.17281941674895318
0,1,74,2,14,2,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.921008951916286,44.69921955624288,52.42233476819018,40.32011041044291,5.4046915568761555,0.5303308235727822,0.876491855526977
1,2,90,1,40,1,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.3252993297982405,34.76120737504069,17.912208381864872,41.17309956371709,3.757759591452047,1.0405682381588106,5.058660733778705
1,1,71,1,39,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.247678753546455,11.982629467562063,40.42725444471209,27.41396213288685,1.6946195375480588,1.2474427390447798,1.1506392510742893
0,1,68,2,5,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.1550595575745874,10.122849178416843,43.551406729549406,35.96146657146309,21.895060279242585,1.1927256705911815,1.414775509061263
1,1,50,1,24,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.44048994076518166,23.60708119187103,64.10869080113466,15.363069693857057,14.104035574255912,0.7570623702311584,0.9575645894472742
1,1,37,1,21,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.335524343916836,19.222052121740667,13.18521706375143,36.50186023552636,9.72001266312119,0.9305356230709041,-0.3748937701678088
1,1,42,1,30,2,2,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.492023300284134,28.84261140458129,41.02314611086841,41.449208927194825,12.45726850975896,1.0895289654787024,5.993654783337738
1,2,89,1,47,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.172532077860401,25.684243080022025,65.52738285009781,44.01414639469356,14.471294255878986,0.36225543683048567,1.242087979542283
1,1,75,2,63,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.820587806937116,33.081382353645644,50.17890290233463,36.2842955154373,0.33620641239146387,0.4435534343297254,1.4676666676855255
0,2,82,2,39,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.38039400038706284,4.928518303117567,62.4571855200942,29.452522549067677,9.8219596384494,0.2149569910262883,3.878887472760237
1,1,68,2,13,2,2,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.935445595863935,4.563975568420865,47.510221315117825,31.62936171028159,17.651570008202903,-0.20717209920565782,5.467635204016136
0,1,69,1,7,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-7.182719574527809,-6.904604674845498,59.44009840075406,19.77562999679977,6.965759059846088,0.9644177434174763,2.416005527120486
0,1,91,2,41,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-0.9338324282927231,12.289758194078141,22.950095982812496,42.57320226552721,8.376429913776072,0.22589249629064767,15.805667213738143
0,1,94,1,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.586886786234483,18.01066243290564,65.32424433604275,33.03998739664964,13.321865120729639,0.7748054984026606,3.3770502461743668
1,1,66,1,37,2,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.718455804893034,17.637866740639627,58.60734872833299,38.60731338179254,6.899130994590142,-0.032757645046887385,5.418510491897253
1,2,100,1,42,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.599656084098948,12.54292192884361,50.110475726621694,36.229199983015775,12.233345742819951,0.6914845973298791,1.095750992102099
0,2,71,1,42,2,2,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05084013532660814,-11.992630831859639,36.34221435996646,44.46053687868344,18.252386348041092,0.44929180541826347,12.714624465561563
1,1,74,1,47,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.640129804973062,10.436723851119277,62.787366022760324,25.46941631145128,12.3368862906417,0.9384879054976982,2.800652441271196
1,1,86,1,11,2,2,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.567406203872396,14.574573047937337,18.25072910313139,30.52729176031999,2.955277574729771,0.4988793622314591,2.323834114618046
0,2,86,1,25,2,2,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.365025944773945,46.36171894110562,53.17332827412262,24.449290846909186,7.081098250292914,0.7815444420069552,10.596206116998946
1,1,70,2,30,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.4542622662317304,15.402927293653455,55.668476515186256,32.278299503473036,7.828763720114582,1.7226206660602874,-2.0591112532224702
0,1,79,2,44,2,2,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.2926235403675697,50.99198998777472,69.15680951458009,42.872121634940015,37.07156050468049,0.5002087134327763,0.19343205077066017
0,1,87,1,22,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7326195458278756,20.362163104341352,722.9300676758114,22.945622961548604,12.893705359685637,0.9008867720563234,5.481656395393285
