column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_11,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_25,column_27,column_29,column_30
42.101922555287835,0,0,0,0,0,0,0,1.1390333066790752,0,0,1,0,1,79,1,1.4562807224306775,1,1,2,0,0,1
44.05098860179894,0,0,1,0,0,0,0,1.139213460419845,0,0,1,0,1,96,0,5.855959069886426,0,1,2,0,0,0
58.33311916946673,0,1,0,0,0,0,0,0.2959438558625618,0,0,1,0,0,79,0,2.7655608272416634,0,1,2,0,0,0
66.6815868659256,1,0,1,0,0,0,0,1.2536251089854864,0,0,1,0,1,46,1,1.577172383705266,0,1,2,0,0,0
12.05874213309026,0,1,0,0,0,0,0,1.1795044873273801,0,0,1,0,1,82,1,0.49379897346038504,0,1,2,0,0,0
23.275362193136715,1,0,1,0,0,0,0,1.0671813867735485,0,0,0,0,0,56,0,-4.235241543619594,0,1,2,0,0,0
14.674823966268647,0,0,0,0,0,0,1,0.9684726350914956,0,1,1,1,1,89,0,5.62150389827108,0,0,1,0,0,0
37.62839514127387,0,0,1,0,0,0,0,0.387150974997207,0,0,1,0,0,50,0,6.700789781267976,0,1,2,0,0,0
44.39156695563542,0,1,0,0,0,0,0,1.4423484790906864,1,0,1,0,0,74,0,7.091627026342885,0,1,2,0,0,0
32.171022830576334,0,0,0,0,0,1,0,1.0614971355388922,0,0,0,0,0,77,0,5.043657331294991,0,0,2,0,0,1
28.257000581430177,1,0,0,0,0,0,0,0.5954240554796147,1,0,1,0,0,80,0,-0.8136741386512247,0,0,2,0,0,0
34.84085154597475,0,0,0,0,0,1,0,1.1758829518651652,0,1,1,0,1,82,0,-0.950429390445986,0,0,1,0,0,0
31.0052942390206,1,1,0,0,0,1,0,0.8994507720706632,0,0,0,0,0,65,0,-7.781265567094113,0,0,2,0,0,0
3.8591324544807124,0,1,0,0,0,0,0,0.6485077589088373,0,0,0,0,1,79,0,-0.2748630485019208,0,1,2,0,0,0
13.652215428061428,0,0,0,0,0,0,0,0.5857909552085423,0,1,1,0,0,79,1,8.3972686318493,0,1,2,0,0,0
68.15996861569029,0,0,0,0,0,0,0,1.0591107152420252,0,0,1,0,1,93,0,5.140019938084941,0,1,2,0,0,0
5.871583116129592,0,1,0,0,0,1,0,0.7897301343287648,0,1,1,0,0,70,0,3.0795918596441654,0,0,2,0,0,0
32.30516324392206,1,0,0,0,0,0,0,0.4167991592916635,0,1,1,0,0,86,0,1.3787545463604658,0,1,2,0,0,1
42.26236366939137,0,1,0,0,0,0,0,-0.15583144308906466,0,0,1,0,0,85,0,1.9607762446317751,0,1,2,0,0,1
61.39610900939787,1,1,0,0,0,0,0,0.8219639821848936,0,0,1,0,0,58,0,5.982942370491018,0,1,2,0,0,0
21.68252597148622,0,0,0,0,0,0,0,1.1482042825419123,0,0,0,0,1,52,0,-3.529255061859702,1,1,2,0,0,0
42.47432663286516,1,0,0,0,0,0,0,0.5149129442675784,0,1,0,0,0,104,0,6.615950651895605,0,0,2,0,0,0
24.079253571287804,1,1,0,0,0,0,0,0.6461539356866831,0,0,1,0,1,76,0,1.4667118456726396,0,1,2,0,0,0
26.544212302769605,0,1,0,0,0,0,0,-0.05807600875175684,0,0,1,0,0,85,0,4.062209865976916,0,0,2,0,0,0
18.676506079230656,0,0,1,0,0,0,1,1.0712280711222621,1,0,0,0,0,57,0,1.2606868548020056,0,1,1,0,0,0
34.42780873754996,0,0,0,0,0,0,0,0.8469233525914983,0,0,1,0,0,55,0,-3.7077819587331433,0,1,2,0,0,0
50.172162939273406,0,0,0,0,0,1,0,0.6788444301379506,0,1,1,0,1,101,0,-0.18800738337417716,0,1,2,0,0,1
53.39379814461499,0,0,0,0,0,1,0,0.7690776991499534,0,0,1,0,0,77,0,4.979751291004174,0,1,2,0,1,0
18.53092220224125,0,1,0,0,0,0,0,0.4657027699493929,0,0,1,0,0,84,0,-2.3620055780686555,0,1,2,0,0,0
-9.905936318293715,1,1,0,0,0,0,0,0.7163183078960635,0,0,1,0,1,91,1,-0.5096607661799893,0,1,2,0,0,0
22.182988665966896,1,0,0,0,0,1,0,0.8288893852682627,0,0,1,0,0,107,0,-0.5741501321276887,0,0,1,0,0,0
49.57612932891561,1,1,0,0,0,0,0,-0.19366319856289393,1,1,1,0,1,92,1,-2.676331488574291,0,1,2,0,0,0
17.3744473248361,1,0,0,0,0,0,0,0.7631475322121349,0,1,1,0,0,83,0,7.2669822768835965,0,1,2,0,0,0
53.46233813126923,0,1,0,0,0,0,0,1.1697972387870816,1,0,0,0,0,94,0,-1.0473164812721083,0,1,2,0,0,1
1.9085576996159672,0,0,0,0,0,0,0,0.8510947572528845,0,0,1,0,0,86,0,-1.252414906231047,0,1,2,0,0,0
41.75683956750445,1,1,0,0,1,0,0,0.4473400884587031,1,0,1,0,0,79,0,5.221029139294594,0,1,2,0,0,0
1.6640923410293242,0,0,0,0,0,0,0,1.0275851187849112,0,0,0,0,1,77,1,-2.65491085191335,0,0,2,0,0,0
12.771494276009935,1,1,1,0,0,0,1,0.9572268505033313,0,1,1,0,1,88,0,-0.20342111551715342,0,1,2,0,0,0
28.95788519919961,1,1,0,0,0,1,0,1.4034635394582806,1,0,1,0,0,85,0,1.4234807188462255,0,1,2,0,0,0
19.83979100721615,0,1,0,0,0,0,0,-0.07590708117147704,0,0,1,0,0,79,0,-1.0857708519890512,0,0,2,0,0,0
21.97303160215899,1,1,0,0,0,1,0,0.9993519701881997,1,0,0,0,0,82,0,6.018712704983964,0,0,2,0,0,0
35.483092532972094,0,0,0,0,0,0,0,1.1339388215892754,1,0,1,0,0,87,0,6.053306953059453,0,1,2,0,0,0
22.739013838723512,1,0,0,0,0,0,0,1.4259683011958733,0,0,1,0,1,85,0,1.5747051043928608,0,0,2,0,0,0
23.891173097472088,0,1,0,0,0,0,0,0.46124535006297473,0,0,0,0,1,93,0,3.9665255539324633,0,1,2,0,0,0
18.566627259103885,0,1,0,0,0,0,0,1.5773453855261939,1,0,0,0,0,91,0,2.6737914899951716,0,1,2,0,0,0
27.654284654379257,0,1,0,0,0,0,0,1.6467849498447655,0,0,0,0,1,71,0,4.456257848710153,0,1,2,0,0,0
4.067666192196286,0,0,0,0,0,0,0,1.0393358431365978,0,1,1,0,0,98,0,7.041156838975516,0,0,2,0,0,0
7.461919685436404,1,1,1,0,0,1,0,1.0289547854918673,1,0,1,0,0,78,0,8.271601037933848,0,1,2,0,0,0
43.09962890919553,0,0,1,0,0,0,0,0.3753469154796487,0,0,1,1,1,78,0,-2.9854847324281417,0,0,2,0,0,0
29.0383945991108,0,0,0,0,0,0,0,0.5515494053548032,0,0,1,0,1,71,1,-2.480123731085241,0,1,2,0,0,0
32.38247415536433,0,0,0,0,0,0,0,0.7601881184837358,0,0,0,0,0,71,0,6.5253297062840225,0,0,2,0,0,0
37.506503183227395,0,1,0,0,0,0,0,0.2644330652468666,1,0,1,0,1,81,1,1.8453435663525966,0,1,2,0,0,1
13.11794067048873,0,0,0,0,1,1,0,1.0551916010226399,1,0,0,0,0,87,0,7.766262793300432,0,0,1,0,0,0
8.315704028113482,1,1,0,0,0,0,0,0.3828208091113057,0,0,1,0,1,62,0,3.1380287814120256,0,1,2,0,0,0
22.738521740449286,0,1,0,0,0,0,0,0.741681630593925,0,1,1,0,0,82,1,1.3810552638262295,0,1,2,0,0,1
31.308101077492,0,0,0,0,0,0,0,0.06288009344352272,0,1,1,0,1,75,0,4.57557132397137,0,0,1,0,0,1
9.874305452619941,0,0,0,0,0,0,1,0.8102620854201563,0,0,1,0,1,80,0,-3.6465101690347583,0,0,2,0,0,1
31.11965781945841,0,0,0,0,0,0,0,0.8769709729477924,1,0,1,0,0,57,0,-4.754539809695583,0,1,2,0,0,0
41.470852632623235,0,1,0,0,0,0,0,1.1327516073486197,0,0,0,0,1,82,0,4.684520278268903,0,0,2,0,0,1
-5.887947605691756,1,1,0,0,0,0,0,0.4750789678516894,0,0,1,0,1,97,0,2.794022217262545,0,1,2,0,0,1
14.021613321988184,0,1,0,0,0,0,0,0.1738766244739018,0,0,1,0,1,70,1,7.5127409311378,0,1,2,0,0,0
19.322528798902916,0,0,0,0,0,0,1,0.7555402261215153,0,0,1,0,0,75,0,6.2014312589736065,0,1,2,0,0,0
48.79434905474879,0,1,0,0,0,0,0,0.3056040087377849,0,0,0,0,0,92,0,0.25482427075625624,0,1,2,0,0,0
36.243821431066344,0,0,0,0,0,0,0,1.05717396540124,0,0,1,0,0,74,0,3.06238702015889,0,1,2,0,0,0
20.84774546208839,0,1,0,0,0,1,0,0.6886389603073368,1,0,1,0,1,71,0,2.6974208344480295,0,1,2,0,0,0
10.069449192816649,0,1,0,0,0,0,0,0.7596442803848886,0,0,1,0,0,84,0,-6.646752527375687,0,0,2,0,0,1
13.643654844432302,0,1,0,0,0,0,0,0.10492356873755931,0,1,0,0,0,85,0,3.425881104262088,0,0,2,0,0,0
59.74351057662484,0,1,0,0,0,0,0,1.1718590512894844,1,0,0,0,0,58,0,5.541692716791916,0,1,2,0,0,0
36.668854733454076,0,0,0,0,0,0,0,1.3113324504348052,0,0,1,0,0,62,0,2.8490849361148154,0,1,2,0,0,0
18.76748645991078,0,0,1,0,0,0,0,0.39214351273435816,0,0,0,0,1,78,0,0.07334117326246395,0,1,2,0,0,0
21.652239837932523,0,0,0,0,0,0,0,0.5440470304623376,0,0,0,0,0,71,0,-3.826106510866278,0,1,2,0,0,0
16.00887842561659,1,1,0,0,0,0,0,1.5213719271274693,0,0,1,0,0,91,0,-5.919058480509183,0,1,2,0,0,0
31.854831307609142,0,0,0,0,0,0,0,0.7839832305692331,0,0,0,0,1,64,0,1.7811519091376524,0,1,2,0,1,0
39.90127949993643,0,1,0,0,1,0,0,0.206998528908736,0,1,1,0,1,62,0,2.2206732202075417,0,1,2,0,0,1
55.22458554794049,0,0,0,0,0,0,0,0.6878078626972,0,0,0,0,1,73,0,-2.5525094886193944,0,1,2,0,0,0
26.78767295831335,1,0,0,0,0,0,0,0.9698618282295198,0,0,1,0,1,72,0,1.8908484358250415,0,1,2,0,0,1
-0.31442339625227583,0,1,0,0,0,0,0,0.9731927252606899,0,0,1,0,1,62,0,1.444502887522423,0,1,2,0,0,0
38.66848809940004,1,0,0,0,0,0,0,0.3319020269312569,0,0,0,0,1,52,0,-2.777195524738298,0,1,2,0,0,0
4.701968158546676,0,1,0,0,0,0,0,0.6755010230451769,1,1,1,0,1,87,0,1.7027604121035536,0,1,2,0,0,0
33.07669523076374,1,1,0,0,0,0,0,0.9919129269710086,1,0,1,0,1,70,0,8.829962084710582,0,1,2,0,1,0
16.456740849062687,0,0,0,0,0,0,0,1.5300964848366474,1,1,1,0,1,99,0,7.848266722148366,0,0,2,0,0,0
31.606042093923904,0,1,0,0,0,0,0,0.9061304280018957,1,1,1,0,0,87,0,7.0663327247649335,0,1,2,0,0,1
46.72138596116343,0,1,0,0,0,0,0,0.9233710495448292,1,0,1,0,0,71,0,6.036935896582082,0,0,2,0,0,0
45.02742541670716,1,1,0,0,1,0,0,0.8983940569796117,0,0,1,0,1,58,1,2.563780349670103,0,1,2,0,0,1
56.58420007179724,1,1,0,0,0,1,0,0.41154589132386493,1,1,1,0,0,88,0,9.025719562298292,0,1,2,0,0,1
23.259344948781706,1,1,0,0,0,0,0,0.5780725054858318,1,1,1,0,0,72,0,2.298894381859345,0,1,2,0,0,1
30.527140994718163,0,0,0,0,0,1,0,1.5785264024834078,0,0,1,0,1,91,0,-0.5739824579741702,0,1,2,0,0,0
-8.649728267085976,0,0,0,0,0,0,0,0.4474704420220129,0,0,0,0,1,68,0,3.975979539968852,0,1,1,0,1,0
53.54456186918218,0,0,0,0,0,0,0,0.6132454692979236,0,0,1,0,0,67,0,0.41023822589219233,0,1,2,0,0,0
28.419054817687417,0,0,0,0,0,0,0,1.3219048556569104,0,0,1,0,0,50,0,3.3686252452767094,0,1,2,0,0,0
